2.13412	2.23422	0.0507194
2.17417	2.21535	0.0400503
2.20516	1.96862	0.0309889
2.22922	1.9382	0.0240668
2.24693	2.10019	0.0177027
2.25426	2.04423	0.00733105
0.465079	5.93229	0.465079
0.840357	5.44936	0.375278
1.14104	4.77984	0.300686
1.38272	4.38894	0.241674
1.57564	3.66701	0.192927
1.73195	3.45067	0.156307
1.8573	3.06479	0.125354
1.95809	2.94875	0.100786
2.03789	2.77072	0.079805
2.10042	2.37847	0.0625227
2.15002	2.12547	0.0496022
2.18958	2.03882	0.0395625
2.22082	1.81817	0.0312375
2.24561	2.01591	0.0247861
2.26378	2.12457	0.0181777
2.27182	2.15848	0.00803221
0.465079	6.04845	0.465079
0.838687	5.64535	0.373608
1.13533	4.62099	0.296647
1.37522	4.2391	0.239882
1.56811	3.75494	0.19289
1.72355	3.65523	0.155443
1.84641	2.97712	0.12286
1.94563	2.80281	0.0992174
2.02502	2.35563	0.0793901
2.08961	2.31402	0.0645903
2.14135	2.21621	0.0517398
2.18236	2.05063	0.0410128
2.2148	1.89202	0.0324421
2.2404	2.02739	0.0255967
2.25935	2.01781	0.0189472
2.2696	2.4493	0.0102555
2.26968	0.0452883	8.16627e-05
0.465079	6.46256	0.465079
0.832762	5.27721	0.367683
1.12882	4.48007	0.296054
1.36981	4.19647	0.240991
1.56414	4.04502	0.194337
1.71815	3.28526	0.154007
1.84284	3.09477	0.12469
1.94281	2.84282	0.0999673
2.0226	2.6045	0.0797881
2.08607	2.39813	0.0634773
2.13641	2.12192	0.050334
2.17662	2.00431	0.040214
2.20855	1.94474	0.0319311
2.23352	1.92654	0.024972
2.25219	2.10581	0.0186658
2.26128	2.32214	0.00908642
0.465079	6.27353	0.465079
0.835461	5.23907	0.370382
1.13445	4.81715	0.298988
1.37416	4.45816	0.239708
1.5646	3.84389	0.19044
1.71701	3.76605	0.152409
1.83626	2.85727	0.119252
1.93314	2.87515	0.0968783
2.00998	2.44048	0.0768453
2.07182	2.32787	0.0618376
2.12108	2.19308	0.0492601
2.16005	2.05343	0.0389707
2.19072	1.99017	0.0306732
2.21444	2.01604	0.0237182
2.2315	2.14014	0.0170589
2.23754	1.82078	0.00604246
0.465079	5.92783	0.465079
0.840421	5.34402	0.375342
1.14253	4.77952	0.302113
1.3855	4.29569	0.242965
1.58057	3.96597	0.195068
1.73597	3.42468	0.155403
1.86073	3.19243	0.124765
1.96003	2.82204	0.0993003
2.03937	2.58122	0.0793357
2.10259	2.29742	0.0632158
2.15321	2.10954	0.0506203
2.19372	2.0299	0.0405182
2.22582	1.96771	0.0320956
2.25086	1.92192	0.0250386
2.26961	2.15693	0.0187475
2.27852	2.29547	0.00891064
0.465079	6.03754	0.465079
0.838844	5.55723	0.373764
1.13677	4.93943	0.297926
1.3741	4.36221	0.237329
1.56341	3.99523	0.18931
1.7134	3.30088	0.149989
1.83435	3.14466	0.120953
1.93062	2.94771	0.0962719
2.00646	2.62044	0.0758398
2.06639	2.30188	0.0599251
2.11411	2.12848	0.0477211
2.15203	2.03221	0.0379185
2.18187	1.91443	0.0298466
2.20511	1.9693	0.0232357
2.22181	2.19873	0.0166981
2.227	1.66193	0.00519351
0.465079	6.3169	0.465079
0.834841	5.20108	0.369762
1.13376	4.91014	0.298919
1.37232	4.30057	0.238562
1.56338	3.7866	0.191059
1.71688	3.37135	0.1535
1.84039	2.96942	0.12351
1.94025	2.85827	0.0998567
2.01983	2.67089	0.0795873
2.08275	2.4297	0.0629133
2.13243	2.1233	0.0496828
2.17207	1.87745	0.039642
2.20399	2.00492	0.0319211
2.22876	1.95139	0.0247617
2.24713	2.08576	0.0183714
2.25577	2.25453	0.00864378
0.465079	5.82647	0.465079
0.841881	5.27303	0.376802
1.14624	5.13343	0.304358
1.38708	4.3016	0.240838
1.58017	3.76775	0.193094
1.73568	3.51596	0.155505
1.85976	3.08073	0.124085
1.9593	2.86972	0.0995341
2.03852	2.53902	0.0792259
2.10189	2.37609	0.0633659
2.15224	2.1808	0.0503494
2.1922	2.0036	0.0399666
2.22392	1.936	0.0317201
2.24874	1.96484	0.0248165
2.26712	2.09213	0.0183813
2.27574	2.2511	0.00862164
0.465079	6.21842	0.465079
0.83625	5.33393	0.371171
1.13472	5.01119	0.298474
1.37171	4.19427	0.236989
1.56247	3.92666	0.190755
1.71438	3.40914	0.151917
1.83616	3.10749	0.121777
1.93344	2.68105	0.0972788
2.01191	2.57389	0.0784747
2.07442	2.33935	0.0625015
2.1242	2.04006	0.0497818
2.16429	1.97625	0.0400956
2.19623	1.96243	0.0319363
2.22115	1.91887	0.0249172
2.23978	2.19595	0.0186368
2.24823	2.22332	0.00844287
0.465079	6.20704	0.465079
0.836413	5.53394	0.371333
1.13245	4.72605	0.296039
1.37056	4.26355	0.23811
1.5616	3.69798	0.191039
1.71592	3.45965	0.154315
1.83941	3.1716	0.123497
1.93774	2.62801	0.09833
2.01751	2.55956	0.0797639
2.08123	2.40582	0.0637195
2.13173	2.13888	0.0505057
2.17202	1.9906	0.040288
2.20407	2.01839	0.0320477
2.22889	1.97599	0.024827
2.24725	2.09261	0.0183543
2.25581	2.2426	0.00856674
0.465079	5.73688	0.465079
0.843174	5.64214	0.378094
1.14389	4.90338	0.30072
1.38415	4.33267	0.24026
1.5764	3.88727	0.192248
1.73002	3.48558	0.153621
1.85268	3.08681	0.12266
1.9509	2.88608	0.0982186
2.02886	2.50289	0.077956
2.09131	2.22568	0.0624569
2.14164	2.04588	0.0503208
2.18218	1.97456	0.0405409
2.2145	1.98062	0.0323285
2.2397	1.93268	0.0251982
2.25857	2.10071	0.0188699
2.2681	2.38843	0.00953016
0.465079	6.1837	0.465079
0.836747	5.74454	0.371668
1.13038	4.85445	0.293631
1.36483	4.35467	0.234454
1.55164	3.87683	0.186811
1.7005	3.33718	0.148855
1.82013	2.87482	0.119636
1.91723	2.84183	0.0970926
1.99448	2.52064	0.0772523
2.05621	2.4609	0.0617343
2.10472	2.18532	0.0485035
2.14307	1.95846	0.038351
2.17356	1.92994	0.0304931
2.19732	1.98667	0.0237578
2.21452	2.27852	0.0172059
2.22004	1.72379	0.00551745
0.465079	6.02275	0.465079
0.839056	5.54693	0.373977
1.13731	4.9735	0.29825
1.37453	4.39765	0.237225
1.56338	3.57855	0.188848
1.71684	3.57699	0.153461
1.83859	3.06066	0.121754
1.9362	2.55916	0.0976059
2.01577	2.39127	0.0795748
2.08032	2.34997	0.0645438
2.13183	2.12208	0.0515128
2.17307	1.97148	0.0412393
2.20602	1.86715	0.032946
2.23214	1.89685	0.0261223
2.25202	2.02886	0.0198839
2.26395	2.45951	0.0119262
2.26436	0.308907	0.000410348
0.465079	6.03296	0.465079
0.838909	5.84929	0.37383
1.13313	4.93864	0.294221
1.36714	4.32807	0.234013
1.55384	3.64216	0.186691
1.70476	3.45025	0.150923
1.82531	2.94922	0.120547
1.92266	2.83116	0.0973568
2.00022	2.47388	0.0775557
2.06249	2.37352	0.0622719
2.1119	2.16764	0.0494088
2.15111	1.97606	0.0392101
2.18228	1.89004	0.0311706
2.20677	1.90803	0.0244873
2.22501	2.1489	0.0182398
2.233	2.15245	0.00799452
0.465079	6.52009	0.465079
0.831943	5.08059	0.366863
1.12979	4.72917	0.297849
1.3695	4.28945	0.239707
1.5617	3.80522	0.192204
1.71605	3.57812	0.154353
1.83859	3.22581	0.122537
1.93567	2.71276	0.0970759
2.01375	2.58466	0.0780851
2.07585	2.28445	0.0620969
2.12556	2.16652	0.0497061
2.16503	2.07757	0.0394724
2.19604	1.94083	0.0310138
2.22022	1.96029	0.0241807
2.23797	2.14574	0.0177453
2.2451	2.011	0.00713248
0.465079	6.28972	0.465079
0.83523	5.5429	0.37015
1.13009	4.77536	0.294859
1.36656	4.47772	0.236474
1.55391	3.91201	0.187345
1.70292	3.36364	0.149007
1.82247	3.25998	0.119553
1.91666	2.62327	0.0941874
1.99276	2.49928	0.076101
2.0536	2.35019	0.0608436
2.10188	2.0955	0.0482819
2.14043	2.03713	0.0385465
2.1708	1.90442	0.030369
2.19453	1.94704	0.023732
2.21185	2.13033	0.0173181
2.21836	1.90379	0.00650836
0.465079	6.26678	0.465079
0.835558	5.21519	0.370478
1.13494	4.79071	0.299385
1.37532	4.21602	0.240374
1.56889	3.86814	0.193575
1.72388	3.45851	0.15499
1.84799	3.15869	0.12411
1.94696	2.84513	0.0989712
2.02585	2.52264	0.0788912
2.08902	2.28473	0.0631666
2.13966	2.31815	0.0506422
2.17928	2.04942	0.0396136
2.21052	1.90377	0.0312415
2.23502	1.96784	0.024504
2.25308	2.07115	0.0180535
2.26121	2.17542	0.00813861
0.465079	5.85473	0.465079
0.841474	5.83363	0.376394
1.13819	5.04321	0.296717
1.37324	4.40057	0.235044
1.5601	3.78785	0.186865
1.70983	3.43436	0.149727
1.82944	3.12219	0.119611
1.92468	2.62107	0.0952465
2.00174	2.60419	0.0770587
2.06283	2.38031	0.0610843
2.11117	2.09564	0.0483414
2.14977	1.95903	0.0385975
2.18047	1.99804	0.0307045
2.20419	2.0228	0.0237198
2.22123	2.18585	0.0170365
2.22699	1.76879	0.00575846
0.465079	5.85774	0.465079
0.84143	5.34453	0.376351
1.14445	4.94238	0.303018
1.38632	4.51857	0.241871
1.57806	3.7446	0.191744
1.73257	3.41231	0.15451
1.85664	3.18838	0.124069
1.95536	2.72267	0.0987132
2.03483	2.65336	0.0794752
2.09775	2.2373	0.0629172
2.14841	2.08189	0.0506662
2.1891	2.04996	0.0406817
2.22125	1.96933	0.0321592
2.24634	1.99011	0.0250887
2.26491	2.05837	0.0185693
2.27412	2.34077	0.00921014
0.465079	6.28651	0.465079
0.835276	5.54536	0.370196
1.13014	4.76506	0.294869
1.36675	4.49202	0.236602
1.55406	3.80313	0.187312
1.70404	3.44289	0.149985
1.82381	3.08229	0.119771
1.9195	2.75987	0.0956819
1.99604	2.58012	0.0765398
2.0568	2.26886	0.0607672
2.10542	2.17912	0.0486207
2.1439	1.9507	0.0384788
2.17454	2.06598	0.0306328
2.19797	1.99784	0.0234336
2.21478	2.22316	0.0168135
2.22001	1.66936	0.00523198
0.465079	5.79856	0.465079
0.842283	5.64089	0.377204
1.14222	4.62859	0.299936
1.38499	4.35597	0.242769
1.57924	3.70105	0.194256
1.73643	3.72737	0.157183
1.86023	3.2326	0.123798
1.95837	2.93247	0.098142
2.03595	2.5697	0.0775836
2.09769	2.24294	0.0617428
2.1473	2.26811	0.0496059
2.18624	2.02348	0.0389423
2.217	1.99068	0.0307609
2.2408	1.95715	0.0237937
2.25814	2.16469	0.0173484
2.26451	1.87804	0.00636222
0.465079	6.31224	0.465079
0.834908	5.53286	0.369828
1.12961	4.86332	0.294699
1.36492	4.4877	0.235312
1.55112	3.71428	0.186204
1.70094	3.23662	0.149815
1.82227	3.00262	0.121331
1.91993	2.761	0.097661
1.99822	2.43432	0.0782866
2.06137	2.27995	0.0631482
2.11202	2.11614	0.0506505
2.15253	2.05498	0.0405151
2.18453	1.96567	0.0319965
2.20949	1.96253	0.0249589
2.22802	2.07316	0.0185321
2.23706	2.3149	0.00903853
0.465079	5.95341	0.465079
0.840053	5.1091	0.374974
1.14489	5.07027	0.304841
1.3869	4.38915	0.24201
1.58013	3.96865	0.193226
1.73386	3.54588	0.153732
1.85612	3.01357	0.122254
1.95452	2.7788	0.098403
2.03335	2.38205	0.0788272
2.09728	2.3627	0.063934
2.14819	2.1514	0.0509138
2.18878	2.08162	0.0405868
2.22074	1.98526	0.0319559
2.24559	1.94097	0.0248579
2.2641	2.16089	0.0185032
2.27251	2.21856	0.00841241
0.465079	6.21944	0.465079
0.836235	5.29898	0.371156
1.13515	4.93157	0.298913
1.37346	4.46657	0.238308
1.56256	3.84715	0.1891
1.71373	3.51008	0.151178
1.83401	3.16684	0.120278
1.92952	2.74881	0.0955101
2.00598	2.45761	0.0764597
2.06738	2.40598	0.0613984
2.11587	2.25626	0.0484863
2.1539	1.99265	0.0380315
2.18399	1.88431	0.0300899
2.20754	1.94634	0.0235507
2.22466	2.1929	0.0171256
2.23052	1.78678	0.00585603
0.465079	5.80877	0.465079
0.842136	5.48093	0.377057
1.14402	5.15511	0.30188
1.38238	4.27234	0.238368
1.57356	3.85411	0.19118
1.72654	3.47022	0.152975
1.84875	2.97114	0.122212
1.94743	2.86041	0.0986825
2.02597	2.57773	0.0785349
2.0885	2.29851	0.0625321
2.13852	2.16808	0.0500158
2.17825	2.04089	0.0397339
2.20963	1.9688	0.0313773
2.23403	1.96916	0.024407
2.25198	2.13711	0.0179493
2.25953	2.07895	0.00754112
0.465079	6.16675	0.465079
0.83699	5.35283	0.371911
1.13589	4.95668	0.298898
1.37389	4.30952	0.238002
1.56435	3.97547	0.190463
1.71555	3.27752	0.151201
1.83779	3.25914	0.122235
1.93435	2.73238	0.0965618
2.01185	2.45627	0.0774996
2.07417	2.23275	0.0623244
2.12434	2.23835	0.0501683
2.1639	1.96448	0.0395566
2.19541	2.03617	0.0315145
2.21972	1.94111	0.0243031
2.23766	2.16094	0.0179383
2.24503	2.05191	0.00737728
0.465079	6.17047	0.465079
0.836937	5.47562	0.371857
1.1342	4.87308	0.297263
1.3717	4.2221	0.237504
1.56263	3.78523	0.190927
1.71602	3.53944	0.153395
1.83803	3.01568	0.122007
1.9362	2.78757	0.0981673
2.01476	2.5888	0.0785602
2.07725	2.30673	0.0624901
2.12719	2.09034	0.0499374
2.1672	2.00598	0.0400088
2.19894	1.87845	0.0317474
2.22398	1.90976	0.0250334
2.24276	2.13501	0.0187829
2.25189	2.32801	0.00912535
0.465079	6.3163	0.465079
0.83485	5.41872	0.36977
1.13097	4.74928	0.296116
1.36887	4.35142	0.237909
1.55882	3.86771	0.189942
1.71056	3.31165	0.15174
1.83299	3.21405	0.122433
1.93006	2.69963	0.0970709
2.00823	2.53626	0.0781672
2.07068	2.23041	0.0624494
2.12097	2.13179	0.05029
2.1611	2.13009	0.0401321
2.19248	1.9491	0.0313809
2.21696	1.93768	0.0244756
2.23508	2.1513	0.0181272
2.24286	2.11689	0.00777364
0.465079	5.93764	0.465079
0.84028	5.80862	0.3752
1.13625	4.74336	0.295971
1.3741	4.30669	0.237847
1.56445	3.82715	0.190353
1.71694	3.40982	0.152487
1.83922	3.15403	0.12228
1.9366	2.84213	0.097381
2.0141	2.40664	0.0775051
2.07672	2.16783	0.0626173
2.12748	2.22854	0.0507581
2.16759	2.00479	0.0401088
2.19943	1.93323	0.0318384
2.22436	1.97608	0.0249294
2.24281	2.16759	0.0184571
2.25109	2.19812	0.00828217
0.465079	5.89188	0.465079
0.840938	5.46696	0.375859
1.14192	5.12691	0.300982
1.37981	4.37186	0.237892
1.56953	4.08077	0.189714
1.71908	3.30511	0.149556
1.83961	3.10979	0.120529
1.93576	2.87747	0.0961531
2.01196	2.58666	0.076191
2.07238	2.28644	0.0604242
2.12061	2.25565	0.0482332
2.15843	1.93744	0.0378168
2.18854	1.96446	0.0301084
2.21184	1.95894	0.0233042
2.22865	2.2451	0.0168114
2.23377	1.64682	0.00511568
0.465079	6.57513	0.465079
0.831159	5.51145	0.36608
1.12276	4.76769	0.291602
1.35639	4.18829	0.233629
1.54418	3.9711	0.187792
1.69304	3.42824	0.14886
1.81193	2.84874	0.118888
1.90855	2.73965	0.0966156
1.98605	2.66039	0.0774996
2.04719	2.4079	0.061148
2.09545	2.29583	0.0482595
2.13312	2.0479	0.037668
2.16269	1.94179	0.0295735
2.1856	1.94699	0.0229033
2.202	2.22792	0.0164066
2.20665	1.55326	0.00464522
0.465079	6.35626	0.465079
0.834279	5.52639	0.3692
1.12849	5.06674	0.294216
1.36103	4.16516	0.232534
1.54808	3.62175	0.187047
1.69951	3.32438	0.151433
1.82156	2.94725	0.122051
1.92028	2.86954	0.0987175
1.99878	2.50763	0.0785055
2.0617	2.41866	0.062914
2.11144	2.20422	0.0497393
2.15077	2.01238	0.0393359
2.18192	1.93097	0.0311421
2.20624	1.99923	0.0243262
2.224	2.15413	0.0177624
2.23112	2.00756	0.00711207
0.465079	6.14568	0.465079
0.837292	5.73691	0.372213
1.13151	4.62971	0.294217
1.36909	4.27332	0.237584
1.55956	3.81037	0.190465
1.7123	3.37321	0.152744
1.83512	3.02725	0.122817
1.93392	2.879	0.0988035
2.01244	2.42238	0.0785189
2.07586	2.33496	0.0634238
2.12647	2.05816	0.0506101
2.16721	2.09461	0.0407389
2.19925	1.93528	0.0320367
2.22435	1.95507	0.0250961
2.24304	2.05071	0.018694
2.25255	2.38567	0.00951147
0.465079	6.44427	0.465079
0.833023	5.37137	0.367944
1.1281	5.01203	0.295078
1.36204	4.30314	0.233935
1.54891	3.65429	0.186879
1.69989	3.33774	0.150979
1.82143	2.9774	0.121533
1.91946	2.87762	0.0980286
1.9973	2.44957	0.0778439
2.05997	2.25281	0.0626676
2.11033	2.03151	0.0503675
2.15098	2.09011	0.0406458
2.18295	2.02604	0.0319741
2.20769	1.91264	0.0247373
2.22617	2.13013	0.0184773
2.23473	2.2416	0.00856027
0.465079	6.33603	0.465079
0.834568	5.72173	0.369489
1.12654	4.71727	0.29197
1.36108	4.32951	0.234542
1.54823	3.59466	0.187151
1.70001	3.39623	0.151779
1.82177	2.99013	0.121761
1.91991	2.7475	0.098138
1.99871	2.41229	0.0787992
2.06244	2.38892	0.0637314
2.11304	2.20059	0.0506026
2.15314	2.08998	0.0400982
2.18465	1.88908	0.0315042
2.20943	2.01002	0.024784
2.22763	2.1059	0.0181956
2.23581	2.18242	0.00818278
0.465079	6.14975	0.465079
0.837234	5.43036	0.372154
1.13535	4.73383	0.298115
1.37524	4.14733	0.239892
1.5691	3.94821	0.193864
1.7236	3.5479	0.154494
1.84651	3.11258	0.122916
1.94477	2.87169	0.0982543
2.02285	2.56089	0.0780822
2.08508	2.30942	0.0622318
2.13478	2.1706	0.0496978
2.17423	2.04251	0.0394473
2.20535	1.97324	0.0311244
2.22952	2.01098	0.0241705
2.24708	2.20087	0.017559
2.25358	1.90211	0.00649878
0.465079	6.37641	0.465079
0.833991	5.24874	0.368912
1.13152	4.43578	0.297533
1.37438	4.46041	0.242852
1.56761	3.90179	0.193232
1.72197	3.46002	0.154366
1.84551	2.92474	0.123539
1.94573	2.89588	0.100219
2.02539	2.71377	0.0796577
2.08812	2.25256	0.0627252
2.13854	2.16366	0.0504193
2.17864	2.01766	0.0401031
2.21042	2.03831	0.0317842
2.23495	1.9937	0.0245311
2.25295	2.10685	0.0179929
2.26075	2.12198	0.0078051
0.465079	6.14325	0.465079
0.837327	5.60669	0.372247
1.13325	4.8188	0.295923
1.37018	4.18614	0.236929
1.56096	3.91587	0.190785
1.71301	3.36529	0.152045
1.83527	3.14787	0.122257
1.93267	2.80536	0.0974063
2.01044	2.6346	0.0777688
2.07197	2.19724	0.0615316
2.12162	2.16011	0.0496514
2.16108	1.99205	0.0394531
2.1924	1.8492	0.0313203
2.21715	1.91868	0.0247554
2.23563	2.07633	0.0184752
2.24453	2.29477	0.00890603
0.465079	6.13709	0.465079
0.837415	5.3324	0.372336
1.13696	5.09718	0.299547
1.37391	4.16489	0.236953
1.56494	3.89585	0.191029
1.71739	3.37744	0.15245
1.83991	3.04744	0.122518
1.9383	3.03835	0.0983862
2.0154	2.52323	0.0771044
2.07699	2.28496	0.0615892
2.12625	2.10305	0.0492592
2.16561	1.9748	0.0393627
2.19692	2.08911	0.0313074
2.22087	1.98208	0.0239474
2.23829	2.19023	0.0174244
2.24463	1.87417	0.00634042
0.465079	6.40299	0.465079
0.833612	5.2095	0.368532
1.13131	5.02217	0.297697
1.36747	4.33075	0.236165
1.55607	3.7749	0.188593
1.70746	3.4757	0.151396
1.82822	2.90623	0.120758
1.92608	2.89477	0.0978648
2.00367	2.51378	0.0775868
2.06574	2.18618	0.0620685
2.11592	2.10224	0.0501803
2.15609	1.9919	0.0401676
2.18803	1.96145	0.0319386
2.21295	1.89144	0.0249225
2.23168	2.13033	0.0187337
2.24074	2.31795	0.00905874
0.465079	5.83376	0.465079
0.841776	5.32258	0.376696
1.14539	4.91565	0.303617
1.38811	4.22285	0.242722
1.58373	3.8713	0.19562
1.74053	3.46426	0.156793
1.8662	3.15968	0.125673
1.96655	2.73644	0.100354
2.0474	2.41232	0.0808428
2.11294	2.30531	0.0655455
2.16557	2.19731	0.0526238
2.20743	2.06798	0.0418647
2.24054	2.07203	0.0331088
2.26611	1.91332	0.0255663
2.2854	2.06236	0.0192947
2.29605	2.55513	0.010653
0.465079	5.94323	0.465079
0.840199	5.37179	0.37512
1.14175	4.78885	0.301551
1.3841	4.2933	0.242349
1.57864	3.81563	0.194539
1.73499	3.40202	0.156351
1.8608	3.05469	0.125805
1.96206	2.65586	0.101265
2.04426	2.567	0.0821996
2.11008	2.35232	0.0658232
2.1627	2.20606	0.052621
2.20453	2.10413	0.0418225
2.23746	1.93387	0.0329309
2.26334	1.97559	0.0258813
2.28273	2.07108	0.0193949
2.29353	2.57686	0.0107915
0.465079	5.89431	0.465079
0.840904	5.49975	0.375824
1.14143	4.75472	0.300525
1.38325	4.24486	0.241822
1.57783	3.89999	0.194576
1.73341	3.49247	0.155587
1.85777	2.96692	0.124356
1.9584	2.74706	0.100633
2.03942	2.79527	0.0810205
2.10286	2.31887	0.0634383
2.15357	2.21628	0.0507052
2.19368	1.93177	0.0401175
2.22581	2.02494	0.0321262
2.25068	2.00899	0.0248734
2.26897	2.13176	0.0182896
2.27717	2.18431	0.00819469
0.465079	6.24606	0.465079
0.835854	5.29775	0.370775
1.13444	4.58206	0.298585
1.37653	4.39318	0.242091
1.56979	3.88452	0.193256
1.72434	3.42921	0.15455
1.8483	2.94394	0.123963
1.94875	2.83023	0.100455
2.02906	2.63468	0.0803039
2.09281	2.41332	0.0637533
2.14331	2.17596	0.0504968
2.18342	2.08299	0.0401158
2.21497	1.80169	0.0315459
2.24008	2.0105	0.0251137
2.25861	2.15553	0.0185259
2.2671	2.23066	0.00848994
0.465079	6.74022	0.465079
0.828814	5.4112	0.363735
1.11959	4.83735	0.290772
1.35167	4.19905	0.232082
1.53796	3.69945	0.18629
1.68799	3.50395	0.15003
1.80729	3.07744	0.119306
1.9026	2.82673	0.0953042
1.97837	2.52899	0.0757716
2.03875	2.47391	0.0603845
2.08603	2.08132	0.0472725
2.12376	1.96173	0.037731
2.1537	1.95559	0.0299444
2.17689	2.00356	0.0231879
2.19341	2.25827	0.0165194
2.19806	1.5535	0.00464644
0.465079	6.14937	0.465079
0.837239	5.43575	0.37216
1.13529	4.75304	0.29805
1.3749	4.15314	0.23961
1.56845	4.03547	0.193548
1.72184	3.48526	0.153392
1.8443	3.06557	0.122458
1.9425	2.61653	0.0981974
2.02222	2.42278	0.0797219
2.08671	2.25997	0.064488
2.13864	2.19492	0.0519307
2.17991	1.95759	0.0412742
2.21294	2.06543	0.0330306
2.23846	1.91049	0.025521
2.25772	2.0136	0.01926
2.26862	2.52653	0.0108952
2.26872	0.0668337	0.000103447
0.465079	6.0096	0.465079
0.839245	5.64517	0.374166
1.1364	4.81335	0.297151
1.37449	4.18381	0.238097
1.56635	3.93979	0.191862
1.71914	3.27862	0.152784
1.84278	3.31937	0.123647
1.94015	2.62251	0.0973632
2.01909	2.53498	0.0789372
2.08222	2.3307	0.063135
2.1326	2.16273	0.0503794
2.17267	2.0892	0.0400726
2.20416	2.02416	0.0314852
2.22847	1.97868	0.0243174
2.2463	2.2033	0.0178241
2.25323	1.97629	0.00692769
0.465079	5.79656	0.465079
0.842312	5.45661	0.377233
1.14467	4.70452	0.302355
1.38873	4.17311	0.244065
